시설명,카테고리1,카테고리2,카테고리3,시도 명칭,시군구 명칭,법정읍면동명칭,리 명칭,번지,도로명 이름,건물 번호,위도,경도,우편번호,도로명주소,지번주소,제목,문화종류,공연 시작일,공연 마지막일,연령,시간,인터미션,출연진,최종작성일
신도림 프라임아트홀,전시/공연,영화/연극/공연,독립극장,서울특별시,구로구,구로동,,3-25 번지,새말로,97 번,37.50704384,126.8902273,08288,서울특별시 구로구 새말로 97,서울특별시 구로구 구로동 3-25 신도림테크노마트,그녀를 믿지마세요,연극,2017-07-05,2017-10-09,만 10세이상,100분,정보없음,"김지율, 박혜선, 허서율, 이재현, 조용기, 조용환, 이광식",2022-11-30
신도림 프라임아트홀,전시/공연,영화/연극/공연,독립극장,서울특별시,구로구,구로동,,3-25 번지,새말로,97 번,37.50704384,126.8902273,08288,서울특별시 구로구 새말로 97,서울특별시 구로구 구로동 3-25 신도림테크노마트,뉴보잉보잉 1탄,연극,2016-06-03,2016-08-28,만 13세이상,110분,정보없음,이소민 (이예나),2022-11-30
신도림 프라임아트홀,전시/공연,영화/연극/공연,독립극장,서울특별시,구로구,구로동,,3-25 번지,새말로,97 번,37.50704384,126.8902273,08288,서울특별시 구로구 새말로 97,서울특별시 구로구 구로동 3-25 신도림테크노마트,뛰는 놈 위에 나는 놈,연극,2016-05-04,2016-05-29,만 12세이상,90분,정보없음,박재영,2022-11-30
신도림 프라임아트홀,전시/공연,영화/연극/공연,독립극장,서울특별시,구로구,구로동,,3-25 번지,새말로,97 번,37.50704384,126.8902273,08288,서울특별시 구로구 새말로 97,서울특별시 구로구 구로동 3-25 신도림테크노마트,라이어 1탄 - 신도림,연극,2015-06-05,2015-08-30,만 12세이상,100분,정보없음,"한승헌, 정새롬, 이명주, 정용락, 안수진, 이석호, 이강민",2022-11-30
신도림 프라임아트홀,전시/공연,영화/연극/공연,독립극장,서울특별시,구로구,구로동,,3-25 번지,새말로,97 번,37.50704384,126.8902273,08288,서울특별시 구로구 새말로 97,서울특별시 구로구 구로동 3-25 신도림테크노마트,라이어 3탄 - 신도림,연극,2015-01-09,2015-03-08,만 12세이상,90분,정보없음,"김권, 나석민, 박주영, 이민한, 조유진, 서강우, 김병수",2022-11-30
신도림 프라임아트홀,전시/공연,영화/연극/공연,독립극장,서울특별시,구로구,구로동,,3-25 번지,새말로,97 번,37.50704384,126.8902273,08288,서울특별시 구로구 새말로 97,서울특별시 구로구 구로동 3-25 신도림테크노마트,러브 액츄얼리,연극,2016-03-04,2016-05-01,만 12세이상,,정보없음,정보없음,2022-11-30
신도림 프라임아트홀,전시/공연,영화/연극/공연,독립극장,서울특별시,구로구,구로동,,3-25 번지,새말로,97 번,37.50704384,126.8902273,08288,서울특별시 구로구 새말로 97,서울특별시 구로구 구로동 3-25 신도림테크노마트,러브 액츄얼리,연극,2017-01-13,2017-03-16,만 9세이상,,정보없음,"문성현, 이새나, 김예연, 이지호, 이범로, 노진욱, 최형욱, 한상웅",2022-11-30
신도림 프라임아트홀,전시/공연,영화/연극/공연,독립극장,서울특별시,구로구,구로동,,3-25 번지,새말로,97 번,37.50704384,126.8902273,08288,서울특별시 구로구 새말로 97,서울특별시 구로구 구로동 3-25 신도림테크노마트,망원동 브라더스,연극,2018-01-03,2018-02-18,만 12세이상,110분,정보없음,"김준희, 황규인, 이재영, 우지현, 윤성원, 신정만, 노진원, 지우석, 황원상, 추연창, 고훈목, 박창희, 배천수, 장희재, 박현지",2022-11-30
신도림 프라임아트홀,전시/공연,영화/연극/공연,독립극장,서울특별시,구로구,구로동,,3-25 번지,새말로,97 번,37.50704384,126.8902273,08288,서울특별시 구로구 새말로 97,서울특별시 구로구 구로동 3-25 신도림테크노마트,버블리 벌룬쇼,어린이/가족,2015-06-27,2015-07-19,초등학생이상 관람가,50분,정보없음,박재근,2022-11-30
신도림 프라임아트홀,전시/공연,영화/연극/공연,독립극장,서울특별시,구로구,구로동,,3-25 번지,새말로,97 번,37.50704384,126.8902273,08288,서울특별시 구로구 새말로 97,서울특별시 구로구 구로동 3-25 신도림테크노마트,버블리 벌룬쇼 - 매직크리스마스,어린이/가족,2015-12-05,2015-12-27,초등학생이상 관람가,50분,정보없음,"박재근, 김용근",2022-11-30
신도림 프라임아트홀,전시/공연,영화/연극/공연,독립극장,서울특별시,구로구,구로동,,3-25 번지,새말로,97 번,37.50704384,126.8902273,08288,서울특별시 구로구 새말로 97,서울특별시 구로구 구로동 3-25 신도림테크노마트,셜록홈즈,연극,2017-03-22,2017-05-07,만 7세이상,90분,정보없음,"신연호, 임종철, 김세동, 황성빈, 윤석배, 윤세근, 박수빈, 천소라, 강지웅, 이종서, 최은유, 장예슬",2022-11-30
신도림 프라임아트홀,전시/공연,영화/연극/공연,독립극장,서울특별시,구로구,구로동,,3-25 번지,새말로,97 번,37.50704384,126.8902273,08288,서울특별시 구로구 새말로 97,서울특별시 구로구 구로동 3-25 신도림테크노마트,옥탑방 고양이 - 신도림,연극,2015-12-03,2016-02-28,만 13세이상,100분,정보없음,"김선호, 김형욱, 김선혁, 진성민, 김영한, 박가령, 조아라, 정수지, 조지영, 김하경, 조은호, 유인상, 이건희, 박수현, 홍바다, 안설아, 박영아, 김태은, 김준아",2022-11-30
신도림 프라임아트홀,전시/공연,영화/연극/공연,독립극장,서울특별시,구로구,구로동,,3-25 번지,새말로,97 번,37.50704384,126.8902273,08288,서울특별시 구로구 새말로 97,서울특별시 구로구 구로동 3-25 신도림테크노마트,옥탑방 고양이 - 신도림,연극,2019-12-03,2019-12-31,만 13세이상,100분,정보없음,"김태환, 유성래, 박현준, 이서주, 노수연, 김다정, 이유진, 김수현, 장용, 이진실, 한승렬, 김창일, 김미진, 안설아, 박세영, 김세나, 정서주",2022-11-30
신도림 프라임아트홀,전시/공연,영화/연극/공연,독립극장,서울특별시,구로구,구로동,,3-25 번지,새말로,97 번,37.50704384,126.8902273,08288,서울특별시 구로구 새말로 97,서울특별시 구로구 구로동 3-25 신도림테크노마트,작업의 정석,연극,2015-03-13,2015-05-31,만 13세이상,100분,정보없음,정보없음,2022-11-30
신도림 프라임아트홀,전시/공연,영화/연극/공연,독립극장,서울특별시,구로구,구로동,,3-25 번지,새말로,97 번,37.50704384,126.8902273,08288,서울특별시 구로구 새말로 97,서울특별시 구로구 구로동 3-25 신도림테크노마트,짬뽕,연극,2017-05-11,2017-07-02,만 10세이상,100분,정보없음,"김원해, 최재섭, 김동준, 김조연, 구준모, 송석근, 김화영, 장우정, 문수아, 채송화, 웨이, 권진란, 김경환, 이연빈, 이건영",2022-11-30
신도림 프라임아트홀,전시/공연,영화/연극/공연,독립극장,서울특별시,구로구,구로동,,3-25 번지,새말로,97 번,37.50704384,126.8902273,08288,서울특별시 구로구 새말로 97,서울특별시 구로구 구로동 3-25 신도림테크노마트,크레이지 투,연극,2018-04-03,2018-05-24,만 12세이상,100분,정보없음,"김지윤, 최은솔, 곽희규",2022-11-30
신연아트홀(A아트홀),전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,1-37 번지,동숭길,143 번,37.58326484,127.0024385,03086,서울특별시 종로구 동숭길 143,서울특별시 종로구 동숭동 1-37 로얄케스트,거미여인의 키스,연극,2015-11-07,2016-01-31,만 16세이상,120분,정보없음,"이명행, 최대훈, 김호영, 송용진, 정문성, 김선호",2022-11-30
신연아트홀(A아트홀),전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,1-37 번지,동숭길,143 번,37.58326484,127.0024385,03086,서울특별시 종로구 동숭길 143,서울특별시 종로구 동숭동 1-37 로얄케스트,기막힌 스캔들,연극,2016-02-12,2016-11-20,만 16세이상,100분,정보없음,"김지안, 강성락, 이승준, 연설하, 최지유, 김지형, 박수현, 강민석, 이진실, 김준아, 하윤경, 강민정, 한주희, 도우리, 곽은혜",2022-11-30
신연아트홀(A아트홀),전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,1-37 번지,동숭길,143 번,37.58326484,127.0024385,03086,서울특별시 종로구 동숭길 143,서울특별시 종로구 동숭동 1-37 로얄케스트,연애의 목적,연극,2015-02-12,2015-06-21,만 13세이상,90분,정보없음,"김주일, 김선호, 박영아, 김태은, 차목량, 김윤희, 최지혜",2022-11-30
신연아트홀(A아트홀),전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,1-37 번지,동숭길,143 번,37.58326484,127.0024385,03086,서울특별시 종로구 동숭길 143,서울특별시 종로구 동숭동 1-37 로얄케스트,옥탑방 고양이 - 신연아트홀,연극,2016-11-26,2017-01-31,만 13세이상,100분,정보없음,"이시형, 최수영, 최미화, 이지혜, 이종훈, 박주용, 김준아, 안설아",2022-11-30
신연아트홀(A아트홀),전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,1-37 번지,동숭길,143 번,37.58326484,127.0024385,03086,서울특별시 종로구 동숭길 143,서울특별시 종로구 동숭동 1-37 로얄케스트,트루웨스트,연극,2015-08-13,2015-11-01,만 13세이상,100분,정보없음,"김준원, 서현우, 전석호, 이현욱, 김선호, 문성일, 홍정혜, 차선희, 이승원",2022-11-30
신촌극장,전시/공연,영화/연극/공연,독립극장,서울특별시,서대문구,창천동,,52-101 번지,연세로13길,17 번,37.55916727,126.9358551,03788,서울특별시 서대문구 연세로13길 17,서울특별시 서대문구 창천동 52-101,나의 사랑하는 너,연극,2018-12-12,2018-12-22,만 13세이상,70분,정보없음,"황순미, 류경인",2022-11-30
신촌극장,전시/공연,영화/연극/공연,독립극장,서울특별시,서대문구,창천동,,52-101 번지,연세로13길,17 번,37.55916727,126.9358551,03788,서울특별시 서대문구 연세로13길 17,서울특별시 서대문구 창천동 52-101,망토,연극,2019-09-01,2019-09-07,만 18세이상,,정보없음,"박훈규, 성수연, 정대진, 이지민",2022-11-30
신한pLay 스퀘어 드림홀,전시/공연,영화/연극/공연,독립극장,서울특별시,마포구,서교동,,490 번지,양화로,45 번,37.5515008,126.9139502,04036,서울특별시 마포구 양화로 45,서울특별시 마포구 서교동 490 메세나폴리스,거북아 거북이,어린이/가족,2016-04-02,2016-04-17,초등학생이상 관람가,60분,정보없음,정보없음,2022-11-30
신한pLay 스퀘어 드림홀,전시/공연,영화/연극/공연,독립극장,서울특별시,마포구,서교동,,490 번지,양화로,45 번,37.5515008,126.9139502,04036,서울특별시 마포구 양화로 45,서울특별시 마포구 서교동 490 메세나폴리스,두들팝,어린이/가족,2022-01-22,2022-09-04,24개월이상,60분,정보없음,정보없음,2022-11-30
신한pLay 스퀘어 드림홀,전시/공연,영화/연극/공연,독립극장,서울특별시,마포구,서교동,,490 번지,양화로,45 번,37.5515008,126.9139502,04036,서울특별시 마포구 양화로 45,서울특별시 마포구 서교동 490 메세나폴리스,물고기 키니의 달나라여행,어린이/가족,2016-03-12,2016-03-27,초등학생이상 관람가,60분,정보없음,정보없음,2022-11-30
신한pLay 스퀘어 라이브홀,전시/공연,영화/연극/공연,독립극장,서울특별시,마포구,서교동,,490 번지,양화로,45 번,37.5515008,126.9139502,04036,서울특별시 마포구 양화로 45,서울특별시 마포구 서교동 490 메세나폴리스,월요쇼케이스 - 보도지침,연극,2017-04-10,2017-04-10,만 12세이상,120분,정보없음,"봉태규, 김경수, 고상호, 박정원, 기세중, 박정표, 박유덕, 남윤호, 안재영, 윤상화, 김대곤, 최연동, 정인지",2022-11-30
씨어터 쿰,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,명륜2가,,8 번지,창경궁로,253-7 번,37.58442274,126.9995285,03075,서울특별시 종로구 창경궁로 253-7,서울특별시 종로구 명륜2가 8 어젤리아 명륜2,예외와 관습,연극,2022-07-21,2022-08-07,만 10세이상,90분,정보없음,정보없음,2022-11-30
아라리오뮤지엄 인 스페이스,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,원서동,,219 번지,율곡로,83 번,37.5777622,126.9883576,03058,서울특별시 종로구 율곡로 83,서울특별시 종로구 원서동 219,두 마임이스트,퍼포먼스,2017-11-22,2017-11-24,전체관람가,70분,정보없음,정보없음,2022-11-30
아라리오뮤지엄 인 스페이스,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,원서동,,219 번지,율곡로,83 번,37.5777622,126.9883576,03058,서울특별시 종로구 율곡로 83,서울특별시 종로구 원서동 219,라듐걸,연극,2018-01-26,2018-01-27,만 13세이상,50분,정보없음,"김연교, 장경숙",2022-11-30
아라리오뮤지엄 인 스페이스,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,원서동,,219 번지,율곡로,83 번,37.5777622,126.9883576,03058,서울특별시 종로구 율곡로 83,서울특별시 종로구 원서동 219,미꾸라지,연극,2017-07-12,2017-07-14,만 7세이상,80분,정보없음,"최혜진, 김진혁, 남이슬, 백호진",2022-11-30
아라리오뮤지엄 인 스페이스,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,원서동,,219 번지,율곡로,83 번,37.5777622,126.9883576,03058,서울특별시 종로구 율곡로 83,서울특별시 종로구 원서동 219,사계절 연극제 겨울,연극,2017-12-21,2017-12-23,만 13세이상,150분,정보없음,김동석,2022-11-30
아라리오뮤지엄 인 스페이스,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,원서동,,219 번지,율곡로,83 번,37.5777622,126.9883576,03058,서울특별시 종로구 율곡로 83,서울특별시 종로구 원서동 219,사계절연극제 - 햄릿,연극,2017-03-24,2017-03-25,만 15세이상,120분,정보없음,정보없음,2022-11-30
아라리오뮤지엄 인 스페이스,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,원서동,,219 번지,율곡로,83 번,37.5777622,126.9883576,03058,서울특별시 종로구 율곡로 83,서울특별시 종로구 원서동 219,사계절연극제 - 햄릿,연극,2017-06-22,2017-06-24,만 13세이상,70분,정보없음,정보없음,2022-11-30
아라리오뮤지엄 인 스페이스,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,원서동,,219 번지,율곡로,83 번,37.5777622,126.9883576,03058,서울특별시 종로구 율곡로 83,서울특별시 종로구 원서동 219,사계절연극제 - 햄릿릿햄 & 햄릿-Animation,연극,2017-09-21,2017-09-23,만 13세이상,110분,정보없음,정보없음,2022-11-30
아라리오뮤지엄 인 스페이스,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,원서동,,219 번지,율곡로,83 번,37.5777622,126.9883576,03058,서울특별시 종로구 율곡로 83,서울특별시 종로구 원서동 219,세 자매,연극,2016-10-19,2016-10-22,만 13세이상,90분,정보없음,"이수미, 이주영, 박성연, 김광덕, 전윤지",2022-11-30
